colummn
1
0
0
0
0
1
1
5
5
67
16
23
12
0
3
0
4
0
0
2
33
2
3
0
0
0
0
1
1
0
0
0
59
0
21
4
4
0
0
0
0
20
5
0
1
11
6
1
3
12
0
0
8
0
25
0
3
0
27
0
1
0
25
0
1
0
1
0
0
0
1
7
5
25
10
2
0
3
0
0
7
6
4
3
14
3
38
0
1
6
1
1
0
0
5
6
0
1
5
0
2
19
0
6
14
22
5
18
2
1
4
0
0
98
2
6
3
0
59
10
0
1
7
3
0
4
4
0
34
6
0
7
16
16
72
0
0
0
10
8
0
1
1
31
24
3
21
13
15
5
24
24
47
45
177
3
4
11
0
9
1
1
1
27
11
16
30
5
5
5
2
3
3
0
1
0
2
14
26
14
71
1
16
1
2
3
1
1
0
6
12
10
1
0
16
17
4
1
11
4
2
4
0
1
0
0
9
0
1
3
3
24
89
15
0
0
8
12
1
32
28
0
0
0
3
3
4
0
2
0
2
0
2
10
10
7
5
0
16
0
2
0
25
0
14
0
0
5
0
0
1
29
11
112
2
3
22
10
2
5
0
3
1
1
53
3
3
3
3
0
0
1
84
0
10
0
3
2
2
28
28
10
3
3
0
2
70
70
0
11
13
14
5
2
11
16
21
2
2
0
4
2
3
4
4
0
4
1
1
9
7
6
2
2
12
12
3
2
3
9
14
0
0
1
17
14
5
0
0
0
0
0
0
0
2
0
0
9
0
3
17
5
0
11
3
3
14
4
26
11
15
0
1
1
4
1
5
1
22
7
7
2
2
2
4
4
21
12
12
3
4
22
6
6
2
2
6
22
1
3
1
57
7
0
3
21
0
0
0
5
61
8
14
1
9
0
2
6
0
0
10
24
2
2
0
7
2
8
29
5
44
1
0
14
0
1
0
5
1
0
1
3
0
1
1
0
18
0
0
0
14
14
14
39
0
5
0
0
1
32
3
2
17
0
2
0
0
0
5
11
22
39
3
13
52
0
7
12
8
0
1
34
13
0
0
15
15
5
0
7
13
3
1
7
0
2
0
0
2
19
1
8
5
6
0
0
0
4
13
1
38
0
12
21
5
0
0
0
24
7
0
80
6
7
4
0
0
4
0
32
4
3
0
2
7
6
0
7
1
0
0
2
10
5
0
2
6
26
26
2
4
0
2
4
4
0
0
6
0
3
3
31
8
8
0
0
2
1
1
2
0
1
4
8
0
0
0
5
1
0
0
0
7
3
3
0
0
0
0
2
3
23
0
5
0
0
0
3
0
0
3
0
0
0
2
5
1
21
1
0
11
0
6
15
12
6
5
1
0
8
0
5
0
0
1
13
17
0
0
5
12
12
43
18
23
31
8
5
13
0
5
6
47
18
9
0
0
0
0
0
0
0
0
0
2
22
11
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
4
4
4
0
8
6
4
0
2
0
0
0
18
1
1
1
0
77
0
0
0
9
0
4
0
3
2
0
1
4
4
14
5
0
32
34
16
8
0
3
1
11
0
11
19
14
5
5
3
4
1
1
9
0
8
1
1
1
7
6
35
7
5
8
2
2
3
8
0
19
11
19
17
8
10
5
0
2
7
2
30
7
10
10
5
2
5
5
15
5
8
7
0
1
19
3
1
5
4
3
9
0
5
1
1
4
2
0
7
9
2
25
1
13
2
1
0
6
13
71
1
37
1
1
17
11
0
5
4
0
11
0
19
8
0
0
22
0
0
13
2
2
0
22
1
0
7
7
1
0
9
8
0
8
2
13
29
12
15
45
1
3
4
6
14
20
5
29
14
89
28
29
6
16
8
4
21
1
6
0
6
47
0
3
62
10
11
8
23
15
23
7
33
6
23
0
8
1
0
0
3
3
36
11
3
2
0
0
0
0
0
1
1
0
0
0
3
0
0
0
0
0
0
0
7
7
0
0
0
0
6
0
0
0
4
16
1
1
4
1
0
0
0
0
7
0
10
1
1
1
0
10
0
16
1
6
0
5
0
14
4
0
2
2
11
0
6
8
30
2
0
0
0
0
3
11
4
7
33
29
8
8
36
1
194
12
9
14
3
11
2
0
0
1
15
18
11
1
1
24
17
5
0
7
7
1
8
8
0
5
3
16
1
17
13
0
1
0
0
0
40
94
0
0
6
78
7
26
26
0
18
0
0
54
14
130
5
3
0
1
0
5
3
0
0
7
84
0
18
2
0
7
0
0
6
0
0
0
0
0
0
12
1
13
0
0
0
0
0
3
3
0
0
0
2
0
0
15
0
0
0
16
14
14
0
7
19
0
2
129
0
47
2
0
0
4
4
2
46
7
2
0
1
2
2
0
6
0
49
2
3
1
31
3
0
0
3
0
0
6
0
0
0
10
0
0
0
23
0
30
5
0
0
4
3
0
7
4
9
3
3
0
0
21
13
13
41
6
0
3
14
0
5
0
15
1
8
8
0
0
2
0
11
15
14
1
1
19
0
1
1
4
2
2
3
2
1
0
1
0
0
0
2
0
7
0
0
2
2
0
0
1
0
3
3
0
47
0
0
12
0
0
9
13
0
1
7
0
0
0
1
11
5
22
2
0
25
8
0
3
1
6
2
1
1
0
0
0
0
0
37
0
3
17
21
145
4
0
14
12
0
12
0
0
12
2
0
1
9
4
7
5
2
15
6
1
0
1
6
0
16
0
21
3
9
7
2
12
1
0
0
11
9
4
1
3
7
0
0
0
0
0
4
0
0
0
31
0
1
0
3
1
2
7
11
0
10
0
2
2
0
10
6
4
4
2
0
0
3
44
0
44
8
13
10
4
2
1
1
102
0
5
2
6
5
23
0
2
2
30
29
3
0
2
5
0
0
0
0
0
0
0
0
27
0
2
2
5
0
0
0
0
0
5
0
7
0
0
4
1
2
0
0
5
1
0
7
4
14
0
0
0
333
14
1
12
12
0
24
3
4
6
5
18
0
0
1
1
0
8
0
0
4
0
0
0
0
4
3
0
5
3
13
0
6
7
27
0
45
22
1
5
5
11
5
0
0
5
3
120
14
103
9
0
0
1
2
2
10
0
6
0
0
0
0
3
0
232
5
13
0
19
9
9
1
0
7
0
5
0
5
3
1
0
0
16
0
0
36
4
1
0
3
2
1
2
1
0
5
0
17
3
7
27
1
0
0
4
4
8
3
6
3
3
3
0
0
0
122
5
3
7
3
143
67
0
2
3
0
3
2
1
0
0
7
0
4
4
5
5
16
16
4
2
3
14
4
0
0
0
70
1
1
0
10
0
2
3
5
4
8
1
1
0
0
0
0
5
0
52
6
6
0
2
0
3
0
1
10
10
9
0
2
1
7
145
6
11
0
0
0
0
0
0
2
0
7
0
0
10
0
0
2
2
1
0
4
0
0
2
5
6
0
0
3
3
1
2
0
1
1
0
9
3
4
3
0
0
11
9
1
10
4
0
1
4
0
11
3
5
2
0
0
8
0
0
0
0
1
7
0
0
0
10
2
4
3
2
4
0
29
12
2
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
3
0
0
22
1
61
3
4
5
6
2
1
0
2
0
0
0
0
0
0
0
1
1
4
0
0
0
0
0
0
6
13
7
10
3
1
1
1
0
0
0
1
8
8
0
0
2
0
0
0
2
1
0
0
6
6
8
0
0
6
5
7
8
8
11
64
26
8
4
22
5
0
0
0
0
0
3
11
9
15
10
0
0
1
1
0
0
0
0
0
0
0
3
1
5
0
1
1
0
0
0
0
0
0
0
20
5
1
0
2
2
0
0
0
18
9
8
0
0
0
4
10
17
0
0
1
0
0
1
1
21
0
0
22
2
0
0
5
2
4
3
2
2
0
0
7
3
5
4
0
1
2
0
3
0
0
4
4
0
0
0
0
8
0
1
6
6
0
0
0
1
20
3
0
3
3
0
0
0
13
20
11
1
0
0
2
0
0
0
0
0
0
0
0
0
0
0
6
2
2
13
6
150
3
0
7
9
8
2
14
2
0
0
0
1
0
20
2
2
0
6
8
3
0
0
0
0
20
0
7
7
0
16
3
0
0
13
1
8
0
0
6
2
2
0
0
0
0
6
5
5
0
0
0
0
4
0
0
0
9
0
10
15
30
31
9
12
2
2
24
1
8
1
4
1
2
0
1
0
5
0
0
24
17
0
1
1
13
19
36
17
3
0
11
5
0
0
1
1
0
0
0
0
0
1
0
1
4
24
2
2
4
4
3
2
0
54
21
7
19
2
0
2
0
1
0
0
0
0
0
4
1
0
0
2
0
2
0
10
0
0
0
1
3
3
0
0
0
0
1
0
3
8
0
18
0
0
11
0
4
4
0
1
0
0
7
1
0
7
2
1
0
0
1
2
0
0
11
10
17
13
2
0
0
0
0
6
0
1
1
0
0
0
31
0
6
0
0
0
0
0
1
0
0
1
1
1
3
0
1
1
0
0
0
0
0
2
0
0
0
0
0
53
7
5
4
10
0
0
5
12
1
0
22
3
5
0
0
41
0
0
2
2
0
1
0
4
13
0
0
0
7
0
0
0
9
1
0
15
14
0
0
8
0
1
2
91
1
1
7
0
2
2
1
1
3
0
0
6
0
0
0
6
6
1
2
0
0
0
1
1
0
0
0
0
2
10
0
16
15
1
0
0
0
0
0
2
57
1
10
0
9
121
0
0
0
0
4
1
0
0
1
46
2
0
10
0
0
0
0
5
2
0
0
0
0
0
1
0
0
0
0
0
0
9
0
0
1
8
5
11
11
1
0
6
0
0
0
0
6
6
0
0
2
0
2
0
0
0
23
3
2
0
0
0
199
6
10
0
0
0
0
0
0
3
7
0
0
3
8
10
1
28
0
0
0
0
0
3
3
0
0
0
0
0
1
0
0
0
0
0
0
1
6
0
0
15
2
0
0
0
0
0
0
15
1
0
8
0
0
4
0
0
17
2
7
6
1
3
0
0
0
14
0
5
5
3
2
1
69
0
0
0
11
36
8
0
0
0
5
5
0
0
0
0
0
0
0
0
1
0
1
4
0
2
6
20
0
2
13
4
0
0
0
0
0
0
0
0
1
2
0
0
0
0
0
0
0
4
0
0
0
0
0
2
0
8
0
0
1
3
0
0
0
0
0
0
0
0
1
46
3
21
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
8
5
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
26
11
0
0
0
1
1
3
0
0
0
0
5
0
0
5
4
0
0
4
0
0
1
3
18
8
3
0
2
6
5
1
0
12
1
2
1
7
82
1
0
6
18
2
2
2
0
0
0
0
10
7
2
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
7
0
0
2
0
0
1
12
0
0
8
0
3
0
0
1
0
0
1
0
1
0
0
0
0
2
2
0
0
0
0
0
5
6
3
0
2
26
1
0
0
1
3
0
0
2
0
0
5
4
0
13
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
2
2
7
6
28
0
1
0
3
3
10
7
0
4
0
28
0
35
4
2
9
1
4
0
0
0
0
14
17
1
8
0
0
3
3
1
0
0
4
2
6
22
3
0
6
0
3
1
7
16
0
0
1
1
5
2
306
9
3
3
143
67
2
2
0
2
1
0
5
0
0
0
9
13
0
3
88
6
1
5
27
6
19
1
1
15
5
1
0
12
5
5
0
3
3
2
1
7
5
4
12
23
1
7
2
0
0
0
0
0
10
10
1
0
17
0
1
1
11
7
0
0
0
0
14
0
6
2
1
10
0
0
0
1
2
0
21
21
0
10
0
4
2
22
10
0
0
1
1
6
1
1
0
0
0
10
0
3
4
0
1
10
12
3
5
0
5
11
0
1
0
4
4
4
12
5
2
27
27
6
6
20
0
0
0
0
0
0
0
7
7
0
0
1
1
2
0
0
2
8
0
0
0
0
0
2
7
1
1
8
3
0
0
0
6
0
0
0
88
122
28
0
51
15
14
6
21
25
0
14
58
5
9
40
1
0
1
0
1
6
4
0
0
0
31
1
0
0
0
1
0
0
3
3
2
1
0
0
0
0
12
17
0
0
0
0
2
0
0
3
0
4
0
0
0
1
1
0
7
6
5
5
12
0
0
0
0
64
12
14
0
0
4
3
11
0
0
1
0
0
3
3
6
5
0
0
9
5
0
0
0
0
0
7
0
23
19
0
2
4
0
0
22
1
183
2
2
2
0
13
6
2
0
1
1
1
1
1
24
24
0
6
0
1
0
1
0
0
0
0
0
2
0
0
0
0
1
2
0
0
0
0
0
4
4
0
3
0
6
8
4
5
1
0
0
0
7
1
1
0
0
0
3
3
0
0
2
2
1
0
2
1
0
108
13
9
9
9
1
1
1
0
0
0
1
2
7
5
1
1
1
0
0
10
10
6
0
0
6
2
0
1
0
0
1
0
18
5
2
0
1
1
0
0
3
58
17
6
0
0
0
0
0
0
1
1
5
5
0
0
0
0
0
0
0
0
0
0
2
16
16
1
12
11
1
1
0
0
8
106
4
2
0
0
0
0
0
0
0
1
3
1
4
0
1
0
198
0
4
0
0
0
0
0
14
4
0
0
0
0
0
3
1
8
0
1
0
0
2
3
0
0
0
13
0
3
2
14
9
2
10
0
4
40
2
2
6
0
5
0
1
1
1
0
0
0
0
0
3
17
0
0
0
2
1
0
0
14
3
4
10
0
2
0
10
1
1
0
3
3
0
1
0
2
4
2
0
3
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
0
2
2
0
0
0
0
0
0
0
0
0
0
3
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
8
6
18
2
0
14
0
0
6
0
2
0
2
4
0
6
0
0
24
5
1
0
0
1
1
0
3
2
0
1
118
0
0
0
0
17
8
9
0
14
0
14
43
4
3
4
0
3
0
0
11
5
409
36
70
360
30
136
76
17
19
9
31
0
26
3
5
0
2
94
21
87
37
3
11
0
9
0
3
12
34
47
11
25
54
5
28
21
0
0
0
1
0
0
0
0
0
11
0
53
4
4
7
3
49
4
1
0
15
0
0
1
4
0
1
0
0
0
1
13
0
0
1
0
0
0
0
0
0
0
1
0
0
0
0
2
0
2
2
2
7
331
122
4
14
0
6
0
0
0
0
0
0
0
0
1
0
0
1
0
0
0
0
0
0
2
3
37
7
0
9
0
1
0
28
1
0
1
83
7
19
6
0
0
6
14
0
0
0
0
4
2
2
0
4
4
78
6
6
4
4
5
11
9
1
0
3
18
0
0
0
0
21
12
3
16
2
6
0
1
2
13
31
9
5
1
0
2
0
0
1
2
8
0
4
0
1
24
27
2
102
61
3
25
23
0
8
4
3
5
0
27
7
0
0
0
4
5
1
124
5
1
6
2
0
7
0
63
12
0
4
4
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
3
0
0
0
0
0
3
0
0
0
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
8
0
0
6
6
3
3
0
1
1
0
1
2
0
1
0
0
4
0
0
0
1
0
0
0
4
1
8
1
0
3
4
3
15
0
0
5
10
0
2
0
2
0
0
4
1
0
0
0
0
0
0
0
6
0
1
1
0
0
0
0
0
0
7
2
0
0
2
0
12
3
0
2
0
0
3
3
1
0
0
0
0
1
6
6
7
4
4
0
1
2
1
0
4
2
12
1
2
0
4
23
4
0
4
4
4
5
5
0
2
2
7
1
9
2
1
4
0
21
11
2
11
1
88
30
65
28
0
1
1
0
0
1
0
0
1
0
44
4
8
3
0
0
2
3
0
0
2
7
7
3
0
0
6
9
0
50
3
0
0
2
0
0
3
0
0
0
4
0
2
2
11
46
0
1
3
3
0
2
4
9
113
4
0
2
1
0
3
3
0
34
0
1
0
3
0
11
0
0
0
0
0
0
57
49
14
2
0
0
0
0
0
0
0
0
0
7
0
1
0
0
0
0
1
0
1
0
0
30
0
0
0
1
0
1
1
5
0
24
1
4
8
0
0
0
0
4
0
1
18
6
9
1
1
100
0
1
1
0
7
2
2
0
0
4
3
0
0
3
0
0
0
0
1
2
1
0
0
5
5
0
2
31
2
0
57
0
0
1
0
0
3
0
1
0
0
5
0
0
44
3
3
0
0
5
6
0
0
2
6
4
1
0
0
213
0
0
3
3
1
3
0
1
1
0
1
1
1
5
0
0
0
6
0
0
0
0
0
0
0
15
15
0
1
21
11
26
0
1
17
0
0
1
1
0
0
22
2
2
2
11
11
0
0
0
0
0
0
0
2
2
2
3
0
1
0
0
2
0
0
2
2
0
0
0
9
2
2
1
1
1
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
1
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
2
7
0
0
0
0
0
0
0
0
0
0
0
0
0
2
1
0
27
27
27
3
0
9
0
0
47
0
5
8
2
1
1
45
8
13
0
19
3
29
32
71
5
2
14
0
0
5
3
3
0
0
0
0
12
3
5
0
0
57
2
2
0
19
74
4
0
7
0
9
7
2
4
4
0
3
0
6
6
3
8
0
2
2
15
34
2
141
0
0
0
0
"1,222"
288
5
1
0
2
6
4
0
7
4
7
1
0
0
0
4
1
0
73
16
2
2
12
4
7
3
0
21
1
10
1
2
4
16
103
16
4
38
17
7
0
12
1
0
0
0
0
0
1
0
2
1
0
0
46
2
0
18
0
1
8
7
1
0
30
1
1
1
0
0
0
4
3
0
1
0
0
12
0
0
0
7
0
0
1
11
8
17
10
2
2
0
0
0
0
11
5
4
11
2
0
1
1
1
99
1
1
0
3
0
0
0
0
0
3
1
1
1
0
1
0
1
0
3
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
13
0
0
0
0
1
0
12
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
5
0
0
5
3
8
0
0
9
0
0
0
3
0
0
0
2
1
2
8
0
2
12
0
1
34
0
0
0
1
27
4
0
0
0
1
0
0
0
15
2
6
4
2
3
1
0
16
8
4
0
0
0
0
0
0
0
0
15
20
56
6
89
0
4
0
2
7
0
0
1
7
3
3
15
11
4
17
1
4
0
0
2
1
1
1
1
3
0
5
0
1
0
1
1
0
2
1
0
9
0
7
0
0
1
0
5
1
0
0
19
1
4
0
0
15
1
3
24
9
0
1
1
0
0
0
0
1
0
0
0
0
57
3
0
4
8
4
0
1
1
0
0
0
0
7
0
0
1
0
0
15
9
1
4
8
3
0
0
0
0
0
6
5
2
1
11
6
0
0
0
0
0
1
1
1
1
0
0
0
2
2
0
0
0
5
0
4
2
24
1
8
1
3
0
28
17
0
0
0
6
7
0
0
1
7
0
9
1
1
0
0
17
0
37
0
5
0
1
1
23
2
1
38
1
24
11
3
26
3
9
7
0
85
0
0
4
1
0
2
0
0
0
20
18
0
3
1
0
0
0
4
1
0
0
1
0
8
0
0
5
5
16
0
0
0
2
0
1
0
0
3
2
5
0
0
0
0
24
55
1
1
8
22
39
57
234
14
0
22
10
42
103
19
8
1
1
0
0
1
1
1
0
55
64
20
0
24
0
0
0
1
11
37
21
0
0
10
0
21
0
1
1
1
5
3
1
0
0
0
6
6
1
0
1
0
0
12
19
0
0
0
0
0
0
0
5
2
0
0
0
0
0
2
0
0
0
0
1
0
0
1
0
0
3
0
10
0
3
1
0
0
0
0
0
0
0
9
0
1
0
5
1
0
0
2
2
0
0
17
15
9
2
0
59
7
7
2
1
0
0
0
1
0
2
1
1
4
1
7
7
0
1
4
1
0
0
1
0
0
3
1
0
2
2
0
0
2
0
0
0
2
2
2
0
0
5
0
2
13
6
0
5
5
4
20
1
0
0
10
1
6
4
0
0
0
7
3
0
2
1
0
0
0
0
1
0
1
0
1
0
2
1
9
1
14
9
0
0
0
0
0
0
37
3
13
9
1
1
2
6
1
0
0
0
0
23
27
3
9
8
10
4
9
0
9
12
19
9
1
19
0
2
1
1
1
2
0
1
0
0
0
1
0
0
0
0
6
0
2
1
1
1
2
3
0
2
3
19
3
15
0
2
1
0
0
0
3
0
0
0
1
4
0
0
0
0
1
0
6
3
0
0
0
0
0
0
0
0
5
0
0
0
1
0
18
7
0
0
7
0
0
5
2
17
1
1
0
1
0
6
1
2
2
0
0
5
2
21
2
3
9
0
4
0
0
0
7
2
1
0
1
2
1
4
0
2
1
2
0
0
0
0
0
0
15
1
13
10
15
47
3
1
1
6
3
0
0
0
0
0
0
0
0
0
0
0
0
0
0
24
0
0
0
0
0
0
0
0
218
245
105
174
0
5
0
0
0
6
0
0
9
10
9
7
0
0
0
0
0
3
0
1
0
6
0
1
4
0
1
0
4
1
0
2
2
0
2
5
5
0
0
0
0
12
7
1
1
4
5
3
0
2
0
2
1
0
4
3
4
8
0
2
0
3
1
1
1
0
1
21
0
13
6
1
0
0
22
56
0
10
4
6
0
0
64
1
1
0
0
0
14
6
0
12
16
5
44
36
1
73
23
29
1
0
11
4
4
0
3
0
0
39
0
35
75
21
21
4
25
29
21
0
6
4
4
11
16
0
0
1
0
1
0
0
0
0
0
14
6
32
0
4
0
0
4
0
23
4
1
19
6
11
11
15
21
0
88
22
0
19
4
0
5
6
1
0
0
0
0
0
1
0
1
23
8
0
4
0
0
14
0
1
3
7
5
3
4
3
10
0
1
6
6
22
5
0
0
0
5
2
2
2
5
5
2
7
0
0
2
0
12
7
0
3
3
0
1
0
0
7
17
2
16
2
1
0
2
0
4
0
2
11
0
1
0
3
0
0
0
0
1
7
7
3
1
0
0
0
0
0
0
3
0
0
0
0
4
4
0
4
1
1
12
3
2
1
2
0
0
0
0
1
0
3
0
0
0
0
0
1
1
0
1
0
1
2
7
5
0
0
0
0
0
1
0
5
2
2
0
3
2
0
1
1
5
0
1
0
8
4
0
84
17
7
1
11
0
2
98
13
2
0
0
1
0
0
0
1
1
0
0
2
0
0
0
0
0
3
0
1
6
8
2
0
1
1
0
0
0
0
0
0
0
3
1
1
1
1
1
1
2
2
9
6
0
1
31
0
0
0
4
0
0
0
0
0
1
8
1
0
0
2
0
4
0
0
0
0
0
0
0
0
3
3
1
12
8
1
1
2
0
0
0
0
0
0
0
0
3
0
1
2
3
4
8
5
1
0
9
0
0
0
1
0
0
0
0
1
0
1
0
1
0
0
0
0
0
0
54
0
0
0
1
0
0
0
0
3
17
0
0
1
1
0
8
0
3
6
6
1
2
0
1
1
1
1
0
3
0
0
1
0
6
6
0
0
0
0
1
2
0
0
0
4
4
3
2
0
2
0
0
0
0
0
8
0
5
5
9
0
1
0
0
0
0
2
0
3
0
0
0
1
10
10
0
5
5
7
3
5
0
0
0
0
0
3
0
4
6
2
11
0
0
5
0
0
0
0
0
0
3
0
0
0
0
0
0
3
0
1
0
0
0
10
0
0
0
0
1
0
19
0
0
0
4
1
1
0
5
0
4
0
0
2
0
4
1
0
0
0
0
0
0
0
2
0
0
2
0
5
13
3
0
4
0
1
3
3
0
1
3
0
2
0
0
28
2
1
0
2
0
0
0
0
2
2
0
0
1
0
10
0
2
7
0
4
4
0
0
0
5
0
7
0
0
15
1
4
4
0
4
4
0
4
7
8
0
13
1
9
0
0
3
0
7
0
3
3
2
10
6
0
16
6
104
25
0
23
11
10
0
3
12
8
1
0
2
0
0
9
0
0
5
0
0
0
0
0
0
0
2
0
1
0
0
0
0
0
4
2
0
0
0
0
0
0
13
0
0
10
23
0
4
1
1
1
2
0
3
2
1
2
1
1
0
1
1
1
0
1
11
11
3
10
8
0
0
3
80
2
9
97
4
0
0
2
0
0
0
87
0
4
18
0
22
24
1
2
0
0
0
0
2
6
10
0
1
0
0
3
3
0
2
1
0
0
3
0
5
1
0
21
13
31
16
25
0
18
0
0
0
0
0
0
0
0
0
0
1
20
0
0
1
0
4
0
0
2
3
0
0
2
0
3
0
0
1
1
6
0
5
2
0
10
0
0
0
0
0
5
2
0
4
0
0
0
0
10
0
0
0
0
0
2
0
0
1
0
0
3
1
1
0
11
0
2
2
0
5
0
0
17
3
1
1
0
19
4
0
7
2
0
0
0
2
0
6
0
0
25
2
0
0
0
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
4
0
0
0
0
0
0
0
0
0
0
0
0
15
0
2
0
12
12
0
0
0
0
0
6
0
0
3
0
3
2
0
0
1
0
0
10
0
0
7
0
0
0
0
0
19
19
1
0
0
0
77
23
0
7
0
11
11
0
0
0
0
0
0
0
0
0
0
0
0
0
7
2
11
7
7
10
0
14
14
7
0
0
0
28
0
0
0
3
0
0
3
4
0
0
1
0
0
1
0
0
0
2
0
0
0
0
1
0
0
13
5
0
0
0
2
1
8
0
7
11
149
7
9
4
0
1
3
0
1
14
9
3
9
0
0
6
4
0
0
0
2
0
0
0
0
0
1
1
0
0
0
1
52
28
0
4
0
1
0
1
2
2
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4
0
0
0
0
0
0
0
0
0
0
0
11
4
0
0
0
0
0
5
2
1
1
1
0
0
1
0
18
0
0
2
0
0
0
0
0
0
1
1
0
2
1
0
7
0
0
0
0
0
0
0
0
0
2
0
0
0
0
0
0
0
0
0
0
3
3
0
7
0
0
0
0
0
1
0
16
0
27
27
0
0
0
7
0
0
0
0
0
0
1
0
20
6
4
2
3
4
6
2
8
1
2
14
14
14
2
2
1
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
0
0
0
0
0
0
0
2
0
5
3
1
2
1
3
0
0
4
3
3
0
0
2
2
0
2
2
0
10
0
0
155
4
0
0
0
2
2
0
0
0
0
1
0
10
6
1
2
2
3
0
0
0
56
3
1
0
0
0
0
0
1
0
8
0
0
1
8
0
0
0
0
2
0
0
0
0
0
18
0
0
0
0
0
12
0
0
0
0
1
8
0
9
9
2
0
0
0
0
0
0
0
0
1
2
2
0
0
0
0
0
0
0
1
0
0
0
1
0
0
0
0
0
0
0
0
0
0
